Training_Model,Test_Category,Specific_Environment,Emotion_Class,Precision,Recall,F1_Score,Overall_Model_Accuracy
Trained_on_Clean,Raw_Noisy,Street_15dB,Sadness (T),0.6428571428571429,0.75,0.6923076923076923,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Street_15dB,Neutral (N),0.5161290322580645,1.0,0.6808510638297872,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Street_15dB,MACRO AVG,0.47637967511239404,0.5095063666492238,0.4694855499110818,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Street_15dB,WEIGHTED AVG,0.4961071153413632,0.5233644859813084,0.4868399261638474,0.5233644859813084
Trained_on_Clean,Raw_Noisy,Street_5dB,Anger (W),0.45652173913043476,0.8076923076923077,0.5833333333333334,0.4953271028037383
Trained_on_Clean,Raw_Noisy,Street_5dB,Boredom (L),0.4,0.25,0.3076923076923077,0.4953271028037383
Trained_on_Clean,Raw_Noisy,Street_5dB,Disgust (E),0.34782608695652173,0.8888888888888888,0.5,0.4953271028037383
Trained_on_Clean,Raw_Noisy,Street_5dB,Anxiety/Fear (A),0.75,0.42857142857142855,0.5454545454545454,0.4953271028037383
Trained_on_Clean,Raw_Noisy,Street_5dB,Happiness (F),0.2,0.07142857142857142,0.10526315789473684,0.4953271028037383
Trained_on_Clean,Raw_Noisy,Street_5dB,Sadness (T),1.0,0.5833333333333334,0.7368421052631579,0.4953271028037383
Trained_on_Clean,Raw_Noisy,Street_5dB,Neutral (N),0.75,0.375,0.5,0.4953271028037383
Trained_on_Clean,Raw_Noisy,Street_5dB,MACRO AVG,0.5577639751552795,0.48641636141636146,0.4683693499482973,0.4953271028037383
Trained_on_Clean,Raw_Noisy,Street_5dB,WEIGHTED AVG,0.5485981308411214,0.4953271028037383,0.47235417476440594,0.4953271028037383
Trained_on_Clean,Raw_Noisy,White_-10dB,Anger (W),0.39622641509433965,0.8076923076923077,0.5316455696202531,0.27102803738317754
Trained_on_Clean,Raw_Noisy,White_-10dB,Boredom (L),0.0,0.0,0.0,0.27102803738317754
Trained_on_Clean,Raw_Noisy,White_-10dB,Disgust (E),0.0,0.0,0.0,0.27102803738317754
Trained_on_Clean,Raw_Noisy,White_-10dB,Anxiety/Fear (A),0.1509433962264151,0.5714285714285714,0.23880597014925373,0.27102803738317754
Trained_on_Clean,Raw_Noisy,White_-10dB,Happiness (F),0.0,0.0,0.0,0.27102803738317754
Trained_on_Clean,Raw_Noisy,White_-10dB,Sadness (T),0.0,0.0,0.0,0.27102803738317754
Trained_on_Clean,Raw_Noisy,White_-10dB,Neutral (N),0.0,0.0,0.0,0.27102803738317754
